order_id,service_category,delivery_type,origin_node_type,origin_node_name,origin_operator,dest_node_type,final_carrier,num_ops,num_processes,num_legs,num_transfers,has_crossdocking,has_first_mile,num_operators,total_span_hours,picking_window_hours,total_process_time_mins,complexity_score,short_picking_window,anomalous_span,complex_route,seller_origin,span_ratio
FOFCL000028467915,DATE_RANGE,HOME_DELIVERY,SELLER,COOLCLUB CLGSC-SC1F96D513013BD,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,393.02,68.0,15600,35,False,False,False,True,1.3232996632996632
FOFCL000028467787,REGULAR,HOME_DELIVERY,SELLER,BESTMARTGSC-SC8CF029BB28525,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,26.0,1.0,300,70,True,False,False,True,0.7647058823529411
FOFCL000028467932,REGULAR,HOME_DELIVERY,STORE,FALABELLA PLAZA VESPUCIO,FALABELLA,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,38.18,7.0,300,20,False,False,False,False,1.1229411764705883
FOFCL000028468360,REGULAR,HOME_DELIVERY,SELLER,HOMER DESING CHILEGSC-SCB350368E78A3A,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,74.02,1.0,210,70,True,False,False,True,2.1770588235294115
FOFCL000028468341,REGULAR,HOME_DELIVERY,SELLER,ETBRANDSGSC-SCCB752CEECF329,SELLER,CROSSDOCK_HUB,HOME DELIVERY CORP,6,3,3,2,True,True,1,25.17,1.0,330,70,True,False,False,True,0.7402941176470589
FOFCL000028467801,REGULAR,HOME_DELIVERY,SELLER,FEACHENGGSC-SC7DB35266BF016,SELLER,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,26.17,1.0,240,35,True,False,False,True,0.7697058823529412
FOFCL000028468184,REGULAR,HOME_DELIVERY,WAREHOUSE,FALABELLA FBY BT,HOME DELIVERY CORP,THREE_PL_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,49.02,16.5,210,20,False,False,False,False,1.441764705882353
FOFCL000028432133,MESON,COLLECT,STORE,FALABELLA ANTOFAGASTA,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028363595,MESON,COLLECT,SELLER,TIER CHILEGSC-SC216FB3AE3001D,SELLER,STORE,FALABELLA,6,3,3,2,True,True,2,29.0,1.0,360,75,True,False,False,True,1.1153846153846154
FOFCL000028467749,REGULAR,HOME_DELIVERY,SELLER,HASBROGSC-SCE577312940B38,SELLER,THREE_PL_HUB,BLUEEXPRESS,4,2,2,1,False,True,1,36.5,8.0,540,30,False,False,False,True,1.0735294117647058
FOFCL000028467728,REGULAR,HOME_DELIVERY,WAREHOUSE,FALABELLA FBY BT,HOME DELIVERY CORP,WAREHOUSE,HOME DELIVERY CORP,4,2,2,1,False,True,1,25.02,12.02,150,20,False,False,False,False,0.7358823529411764
FOFCL000028467789,REGULAR,HOME_DELIVERY,WAREHOUSE,LOF1-FBY-9006,FALABELLA,WAREHOUSE,HOME DELIVERY CORP,4,2,2,1,False,True,1,34.0,25.0,330,20,False,False,False,False,1.0
FOFCL000028467782,DATE_RANGE,HOME_DELIVERY,SELLER,YISINGSC-SC3A7BF33706582,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,417.02,94.0,17160,35,False,False,False,True,1.404107744107744
FOFCL000028467975,REGULAR,HOME_DELIVERY,SELLER,SILK PERFUMESGSC-SCC41C79FD6C61D,SELLER,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,25.17,1.0,240,35,True,False,False,True,0.7402941176470589
FOFCL000028467733,MESON,COLLECT,SELLER,MOCHILAS MV MOVACGSC-SCE6B69B70491AD,SELLER,STORE,TOTTUS,6,3,3,2,True,True,2,29.17,1.0,360,75,True,False,False,True,1.121923076923077
FOFCL000028468047,MESON,COLLECT,SELLER,LUBABYCASGSC-SCECC96ACB54D57,SELLER,STORE,SODIMAC,8,4,4,3,True,True,2,28.17,1.0,450,105,True,False,True,True,1.0834615384615385
FOFCL000028467746,REGULAR,HOME_DELIVERY,SELLER,ADIDASGSC-SC4A3A245A2003B,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,53.0,8.0,720,65,False,False,False,True,1.5588235294117647
FOFCL000028468115,MESON,COLLECT,SELLER,COMERCIAL SAIGSC-SC1B5CDB279B243,SELLER,PICKUP_POINT,CHILEXPRESS,8,4,4,3,True,True,2,26.02,1.0,600,105,True,False,True,True,1.0007692307692309
FOFCL000028179075,MESON,COLLECT,SELLER,TECHNOVAGSC-SC11BE916AE4F8B,SELLER,PICKUP_POINT,BLUEEXPRESS,6,3,3,2,True,True,2,49.52,6.0,720,70,False,False,False,True,1.9046153846153848
FOFCL000028467775,MESON,COLLECT,STORE,FALABELLA VALPARAÃSO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028467836,REGULAR,HOME_DELIVERY,STORE,FALABELLA PLAZA VESPUCIO,FALABELLA,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,39.02,7.0,300,20,False,False,False,False,1.1476470588235295
FOFCL000028468059,REGULAR,HOME_DELIVERY,SELLER,TECHSPOT.GSC-SCE4AEAD0AA62A5,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,122.0,4.0,480,65,False,True,False,True,3.588235294117647
FOFCL000028467995,MESON,COLLECT,SELLER,INVERSIONES DG SPA CHILEGSC-SC1A8F3B373A14B,SELLER,STORE,FALABELLA,8,4,4,3,True,True,3,76.0,1.0,480,105,True,False,True,True,2.923076923076923
FOFCL000028452174,MESON,COLLECT,STORE,FALABELLA CONCEPCIÃ“N,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028467752,DATE_RANGE,HOME_DELIVERY,SELLER,EFESISGSC-SCEDFF3AC8DF00E,SELLER,THREE_PL_HUB,CHILEXPRESS,4,2,2,1,False,True,1,36.5,8.0,720,30,False,False,False,True,0.12289562289562289
FOFCL000028467802,REGULAR,HOME_DELIVERY,SELLER,TECNOLIBROSGSC-SC6C76B0982F945,SELLER,THREE_PL_HUB,BLUEEXPRESS,4,2,2,1,False,True,2,36.5,6.0,420,35,False,False,False,True,1.0735294117647058
FOFCL000028467731,MESON,COLLECT,SELLER,IMPORTADORA VELASCOSPAGSC-SC738329FE4ECA9,SELLER,PICKUP_POINT,HOME DELIVERY CORP,10,5,5,4,True,True,2,51.0,1.0,540,125,True,False,True,True,1.9615384615384615
FOFCL000028468086,DATE_RANGE,HOME_DELIVERY,SELLER,GLOBAL RENEWGSC-SC551F45226FCF2,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,81.02,70.0,4200,35,False,False,False,True,0.27279461279461276
FOFCL000028467737,REGULAR,HOME_DELIVERY,SELLER,NESTLÃ‰GSC-SCEADBDDFD550B6,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,26.0,8.0,720,65,False,False,False,True,0.7647058823529411
FOFCL000028467830,REGULAR,HOME_DELIVERY,SELLER,IMPERIALGSC-SCDC32BA708F0F2,SELLER,SELLER,FALAFLEX,2,1,1,0,False,False,1,34.98,24.0,1440,10,False,False,False,True,1.0288235294117647
FOFCL000028467816,MESON,COLLECT,SELLER,ESHOPANGIEGSC-SC212CE5553D938,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,29.0,1.0,420,105,True,False,True,True,1.1153846153846154
FOFCL000028467934,REGULAR,HOME_DELIVERY,SELLER,DE TODO Y MÃSGSC-SC3B10867F798D6,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,24.5,8.0,630,65,False,False,False,True,0.7205882352941176
FOFCL000028467925,REGULAR,HOME_DELIVERY,SELLER,BESTMARTGSC-SC8CF029BB28525,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,26.0,1.0,300,70,True,False,False,True,0.7647058823529411
FOFCL000028468032,MESON,COLLECT,SELLER,LIPPIGSC-SCE362255310206,SELLER,STORE,FALABELLA,6,3,3,2,True,True,2,28.0,8.0,780,70,False,False,False,True,1.0769230769230769
FOFCL000028459425,MESON,COLLECT,STORE,FALABELLA PLAZA EGAÃ‘A,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028467771,REGULAR,HOME_DELIVERY,SELLER,AMERICA DECORAGSC-SC8B3E117014A9B,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,361.5,168.0,7350,65,False,True,False,True,10.632352941176471
FOFCL000028467792,MESON,COLLECT,WAREHOUSE,LOF1-FBY-9006,FALABELLA,STORE,FALABELLA,4,2,2,1,False,True,1,252.0,13.0,390,20,False,True,False,False,9.692307692307692
FOFCL000028467815,REGULAR,HOME_DELIVERY,SELLER,HOMER OUTDOORGSC-SCCF78663D1CA7B,SELLER,WAREHOUSE,HOME DELIVERY CORP,4,2,2,1,False,True,1,61.02,1.0,150,35,True,False,False,True,1.7947058823529414
FOFCL000028468316,MESON,COLLECT,WAREHOUSE,LOF1-FBY-9006,FALABELLA,STORE,SODIMAC,6,3,3,2,True,True,3,36.17,27.0,570,60,False,False,False,False,1.3911538461538462
FOFCL000028468098,REGULAR,HOME_DELIVERY,SELLER,BJ HOGARGSC-SC863D618A763E7,SELLER,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,25.17,8.0,660,30,False,False,False,True,0.7402941176470589
FOFCL000028467920,REGULAR,HOME_DELIVERY,SELLER,LIPPIGSC-SCE362255310206,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,26.0,8.0,720,65,False,False,False,True,0.7647058823529411
FOFCL000028467759,REGULAR,HOME_DELIVERY,SELLER,FORUS S.A.GSC-SC9DEBAE01EF484,SELLER,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,25.17,8.0,660,30,False,False,False,True,0.7402941176470589
FOFCL000028468228,REGULAR,HOME_DELIVERY,STORE,FALABELLA PLAZA OESTE,FALABELLA,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,63.18,8.0,300,20,False,False,False,False,1.858235294117647
FOFCL000028468015,REGULAR,HOME_DELIVERY,STORE,FALABELLA PLAZA VESPUCIO,FALABELLA,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,39.02,7.0,300,20,False,False,False,False,1.1476470588235295
FOFCL000028468150,MESON,COLLECT,SELLER,WORLD SUPER STOREGSC-SC530DD6181A886,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,28.0,8.0,840,100,False,False,True,True,1.0769230769230769
FOFCL000028467744,MESON,COLLECT,SELLER,SAIDEEPGSC-SC041F2670F8FC9,SELLER,STORE,TOTTUS,8,4,4,3,True,True,2,29.17,1.0,420,105,True,False,True,True,1.121923076923077
FOFCL000028467751,DATE_RANGE,HOME_DELIVERY,SELLER,HITWAY MUSICGSC-SC9BFF9438AB751,SELLER,THREE_PL_HUB,BLUEEXPRESS,4,2,2,1,False,True,1,36.5,8.0,960,30,False,False,False,True,0.12289562289562289
FOFCL000028467786,REGULAR,HOME_DELIVERY,STORE,FALABELLA PLAZA NORTE,FALABELLA,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,38.18,7.0,300,20,False,False,False,False,1.1229411764705883
FOFCL000028467819,MESON,COLLECT,WAREHOUSE,LOF1-FBY-9006,FALABELLA,STORE,FALABELLA,6,3,3,2,True,True,2,36.0,25.0,450,60,False,False,False,False,1.3846153846153846
FOFCL000028467769,MESON,COLLECT,SELLER,SILK PERFUMESGSC-SCC41C79FD6C61D,SELLER,STORE,FALABELLA,6,3,3,2,True,True,2,28.0,1.0,360,75,True,False,False,True,1.0769230769230769
FOFCL000028467837,MESON,COLLECT,SELLER,LOSGUINDOSGSC-SCC545D01176608,SELLER,STORE,SODIMAC,8,4,4,3,True,True,2,28.17,1.0,480,105,True,False,True,True,1.0834615384615385
FOFCL000028467770,REGULAR,HOME_DELIVERY,SELLER,PANGUITOYSGSC-SC6706638FD5642,SELLER,SELLER,FALAFLEX,2,1,1,0,False,False,1,10.98,1.0,60,15,True,False,False,True,0.32294117647058823
FOFCL000028467804,MESON,COLLECT,SELLER,TOP SHOP SPAGSC-SC1AEA51EDC69A7,SELLER,STORE,SODIMAC,6,3,3,2,True,True,2,28.17,8.0,780,70,False,False,False,True,1.0834615384615385
FOFCL000028467894,MESON,COLLECT,SELLER,KOMO2GSC-SC07DDAB9F71655,SELLER,STORE,TOTTUS,8,4,4,3,True,True,2,28.17,1.0,420,105,True,False,True,True,1.0834615384615385
FOFCL000028468165,MESON,COLLECT,STORE,FALABELLA PUERTO MONTT,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028468236,REGULAR,HOME_DELIVERY,SELLER,BESTMARTGSC-SC8CF029BB28525,SELLER,SELLER,FALAFLEX,2,1,1,0,False,False,1,11.98,4.0,240,10,False,False,False,True,0.3523529411764706
FOFCL000028468302,REGULAR,HOME_DELIVERY,SELLER,SKECHERSGSC-SC7D5BDBBD66E71,SELLER,THREE_PL_HUB,CHILEXPRESS,4,2,2,1,False,True,1,60.5,8.0,540,30,False,False,False,True,1.7794117647058822
FOFCL000028467955,REGULAR,HOME_DELIVERY,SELLER,FAUNA SALUDGSC-SC080CB3D9B84FF,SELLER,THREE_PL_HUB,BLUEEXPRESS,4,2,2,1,False,True,2,36.5,6.0,420,35,False,False,False,True,1.0735294117647058
FOFCL000028467886,REGULAR,HOME_DELIVERY,SELLER,FORUS S.A.GSC-SC9DEBAE01EF484,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,26.0,8.0,720,65,False,False,False,True,0.7647058823529411
FOFCL000028467761,MESON,COLLECT,SELLER,WORLD SUPER STOREGSC-SC530DD6181A886,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,28.0,8.0,840,100,False,False,True,True,1.0769230769230769
FOFCL000028467901,REGULAR,HOME_DELIVERY,SELLER,DCIC GROUPGSC-SC942939F0EB079,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,26.0,8.0,630,65,False,False,False,True,0.7647058823529411
FOFCL000028467742,MESON,COLLECT,SELLER,OFERTABKNGSC-SCECED787EF8BE0,SELLER,PICKUP_POINT,HOME DELIVERY CORP,8,4,4,3,True,True,1,28.0,1.0,420,100,True,False,True,True,1.0769230769230769
FOFCL000028467885,MESON,COLLECT,SELLER,TOPGSC-SC495BA5720BF72,SELLER,STORE,FALABELLA,6,3,3,2,True,True,2,28.0,8.0,780,70,False,False,False,True,1.0769230769230769
FOFCL000028467743,MESON,COLLECT,WAREHOUSE,LOF1-FBY-9006,FALABELLA,STORE,SODIMAC,6,3,3,2,True,True,2,36.17,16.5,450,60,False,False,False,False,1.3911538461538462
FOFCL000028467794,MESON,COLLECT,SELLER,TODO PARA EL HOGARGSC-SCDD1827F6A2A74,SELLER,STORE,FALABELLA,6,3,3,2,True,True,2,52.0,1.0,360,75,True,False,False,True,2.0
FOFCL000028467972,MESON,COLLECT,SELLER,MELOLLEVOGSC-SC845466C298C7F,SELLER,STORE,TOTTUS,6,3,3,2,True,True,2,28.17,1.0,360,75,True,False,False,True,1.0834615384615385
FOFCL000028468054,MESON,COLLECT,SELLER,KOMO2GSC-SC07DDAB9F71655,SELLER,STORE,FALABELLA,6,3,3,2,True,True,2,28.0,1.0,360,75,True,False,False,True,1.0769230769230769
FOFCL000028467863,REGULAR,HOME_DELIVERY,SELLER,J&FGSC-SCCF6C464EA1789,SELLER,WAREHOUSE,HOME DELIVERY CORP,8,4,4,3,True,True,1,50.0,8.0,810,95,False,False,True,True,1.4705882352941178
FOFCL000028467762,MESON,COLLECT,SELLER,THE BRANDS CLUBGSC-SCE10BD69146DB5,SELLER,STORE,FALABELLA,6,3,3,2,True,True,2,28.0,8.0,780,70,False,False,False,True,1.0769230769230769
FOFCL000028467821,DATE_RANGE,HOME_DELIVERY,SELLER,RECUTEXGSC-SCEC17682347794,SELLER,THREE_PL_HUB,BLUEEXPRESS,4,2,2,1,False,True,2,204.5,96.0,7680,35,False,False,False,True,0.6885521885521886
FOFCL000028467871,MESON,COLLECT,SELLER,TECHSPOT.GSC-SCE4AEAD0AA62A5,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,52.0,4.0,600,100,False,False,True,True,2.0
FOFCL000028468175,MESON,COLLECT,SELLER,LIOLAGSC-SC41FE8678A9F20,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,28.0,1.0,420,105,True,False,True,True,1.0769230769230769
FOFCL000028467852,REGULAR,HOME_DELIVERY,SELLER,SOKOBOXGSC-SC793C2C90E6D6F,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,26.0,1.0,300,70,True,False,False,True,0.7647058823529411
FOFCL000028468031,REGULAR,HOME_DELIVERY,SELLER,SHUNLI FALA CLGSC-SC71AC694B51BB5,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,50.0,1.0,210,70,True,False,False,True,1.4705882352941178
FOFCL000028468136,REGULAR,HOME_DELIVERY,SELLER,MALETASCHILEGSC-SC8CE06CF453BD4,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,26.0,1.0,210,70,True,False,False,True,0.7647058823529411
FOFCL000028467781,MESON,COLLECT,SELLER,PENGFA LIMITADAGSC-SCA4762FA441604,SELLER,STORE,FALABELLA,6,3,3,2,True,True,2,29.0,1.0,360,75,True,False,False,True,1.1153846153846154
FOFCL000028467822,MESON,COLLECT,SELLER,PENGFA LIMITADAGSC-SCA4762FA441604,SELLER,PICKUP_POINT,CHILEXPRESS,8,4,4,3,True,True,2,27.02,1.0,600,105,True,False,True,True,1.0392307692307692
FOFCL000028468212,REGULAR,HOME_DELIVERY,SELLER,B2B WEBGSC-SC393172A2C64BD,SELLER,SELLER,FALAFLEX,2,1,1,0,False,False,1,15.98,4.0,240,10,False,False,False,True,0.47000000000000003
FOFCL000028468082,REGULAR,HOME_DELIVERY,SELLER,DCIC GROUPGSC-SC942939F0EB079,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,26.0,8.0,630,65,False,False,False,True,0.7647058823529411
FOFCL000028468154,MESON,COLLECT,STORE,FALABELLA CHILLÃN II,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028468803,REGULAR,HOME_DELIVERY,SELLER,MLV-INCALGSC-SC76284C71C74F9,SELLER,WAREHOUSE,HOME DELIVERY CORP,4,2,2,1,False,True,1,36.02,2.0,210,35,True,False,False,True,1.0594117647058825
FOFCL000028467750,REGULAR,HOME_DELIVERY,WAREHOUSE,LOF1-FBY-9006,FALABELLA,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,2,58.0,27.0,450,25,False,False,False,False,1.7058823529411764
FOFCL000028467774,MESON,COLLECT,STORE,FALABELLA PLAZA EL TRÃ‰BOL,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028467905,MESON,COLLECT,SELLER,SAMSUNGGSC-SC3BAC60CA5B790,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,48.0,1.0,420,105,True,False,True,True,1.8461538461538463
FOFCL000028467753,MESON,COLLECT,SELLER,BIZA.CLGSC-SC77BD1D65D5FEC,SELLER,PICKUP_POINT,HOME DELIVERY CORP,8,4,4,3,True,True,1,27.0,8.0,840,95,False,False,True,True,1.0384615384615385
FOFCL000028467763,REGULAR,HOME_DELIVERY,SELLER,J&FGSC-SCCF6C464EA1789,SELLER,THREE_PL_HUB,HOME DELIVERY CORP,6,3,3,2,True,True,1,26.0,8.0,780,65,False,False,False,True,0.7647058823529411
FOFCL000028467884,REGULAR,HOME_DELIVERY,WAREHOUSE,FALABELLA FBY BT,HOME DELIVERY CORP,WAREHOUSE,HOME DELIVERY CORP,4,2,2,1,False,True,1,49.02,7.02,150,20,False,False,False,False,1.441764705882353
FOFCL000028468189,REGULAR,HOME_DELIVERY,SELLER,TEN SERIESGSC-SC6B161EEB74F69,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,53.0,8.0,630,65,False,False,False,True,1.5588235294117647
FOFCL000028467776,REGULAR,HOME_DELIVERY,SELLER,BARBIZONGSC-SCB7E758BBD8DEE,SELLER,CROSSDOCK_HUB,HOME DELIVERY CORP,6,3,3,2,True,True,2,25.17,1.0,360,75,True,False,False,True,0.7402941176470589
FOFCL000028468802,REGULAR,HOME_DELIVERY,SELLER,BIZA.CLGSC-SC77BD1D65D5FEC,SELLER,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,25.17,8.0,660,30,False,False,False,True,0.7402941176470589
FOFCL000028467799,MESON,COLLECT,WAREHOUSE,LOF1-FBY-9006,FALABELLA,STORE,FALABELLA,8,4,4,3,True,True,2,108.0,27.0,630,90,False,True,True,False,4.153846153846154
FOFCL000028468819,REGULAR,HOME_DELIVERY,SELLER,TOP BRANDSGSC-SC9EA865B558974,SELLER,CROSSDOCK_HUB,HOME DELIVERY CORP,6,3,3,2,True,True,2,25.17,1.0,360,75,True,False,False,True,0.7402941176470589
FOFCL000028467844,REGULAR,HOME_DELIVERY,SELLER,SAMSUNGGSC-SC3BAC60CA5B790,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,46.0,1.0,300,70,True,False,False,True,1.3529411764705883
FOFCL000028467779,MESON,COLLECT,SELLER,MISNOVEDADESGSC-SCF0DA9E2700C17,SELLER,STORE,FALABELLA,6,3,3,2,True,True,2,28.0,4.0,540,70,False,False,False,True,1.0769230769230769
FOFCL000028467788,MESON,COLLECT,WAREHOUSE,LOF1-FBY-9006,FALABELLA,PICKUP_POINT,HOME DELIVERY CORP,6,3,3,2,True,True,1,35.0,15.0,450,55,False,False,False,False,1.3461538461538463
FOFCL000028468190,REGULAR,HOME_DELIVERY,SELLER,PANINI CHILEGSC-SCD9F11678395D1,SELLER,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,25.17,4.0,420,30,False,False,False,True,0.7402941176470589
FOFCL000028467800,REGULAR,HOME_DELIVERY,SELLER,TECHSPOT.GSC-SCE4AEAD0AA62A5,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,50.0,4.0,480,65,False,False,False,True,1.4705882352941178
FOFCL000028468264,REGULAR,HOME_DELIVERY,SELLER,GASEIGSC-SC6D8577586B29F,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,53.0,8.0,630,65,False,False,False,True,1.5588235294117647
FOFCL000028468279,REGULAR,HOME_DELIVERY,SELLER,LIOLAGSC-SC41FE8678A9F20,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,50.0,1.0,300,70,True,False,False,True,1.4705882352941178
FOFCL000028467795,MESON,COLLECT,WAREHOUSE,LOF1-FBY-9006,FALABELLA,STORE,FALABELLA,4,2,2,1,False,True,1,36.0,27.48,390,20,False,False,False,False,1.3846153846153846
FOFCL000028467755,MESON,COLLECT,SELLER,CLICK VENTASGSC-SCD50A61BD877C1,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,28.0,8.0,840,100,False,False,True,True,1.0769230769230769
FOFCL000028467757,MESON,COLLECT,SELLER,ORRO HOMEGSC-SCAEF53F0701278,SELLER,STORE,FALABELLA,6,3,3,2,True,True,2,29.0,1.0,360,75,True,False,False,True,1.1153846153846154
FOFCL000028467790,REGULAR,HOME_DELIVERY,WAREHOUSE,LOF1-FBY-9006,FALABELLA,WAREHOUSE,HOME DELIVERY CORP,4,2,2,1,False,True,1,34.0,25.0,330,20,False,False,False,False,1.0
FOFCL000028460112,MESON,COLLECT,STORE,FALABELLA PLAZA VESPUCIO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028467806,DATE_RANGE,HOME_DELIVERY,SELLER,TEX MEX LIMITADAGSC-SC7A36F348A0B9F,SELLER,THREE_PL_HUB,BLUEEXPRESS,4,2,2,1,False,True,2,84.5,6.0,840,35,False,False,False,True,0.2845117845117845
FOFCL000028467783,MESON,COLLECT,SELLER,ADIDASGSC-SC4A3A245A2003B,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,28.0,8.0,840,100,False,False,True,True,1.0769230769230769
FOFCL000028467773,REGULAR,HOME_DELIVERY,SELLER,LUBABYCASGSC-SCECC96ACB54D57,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,50.0,1.0,210,70,True,False,False,True,1.4705882352941178
FOFCL000028467835,DATE_RANGE,HOME_DELIVERY,SELLER,MACHINE TOY DIGITAL CLGSC-SC80413455A4DC5,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,393.02,68.0,15600,35,False,False,False,True,1.3232996632996632
FOFCL000028467854,MESON,COLLECT,SELLER,NEWELL BRANDSGSC-SC8C08D0AA9BF24,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,28.0,8.0,840,100,False,False,True,True,1.0769230769230769
FOFCL000028446740,MESON,COLLECT,STORE,ALDO LA SERENA,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,9.0,1.0,60,5,True,False,False,False,0.34615384615384615
FOFCL000028467807,MESON,COLLECT,SELLER,THE LANDA COMPANYGSC-SC174550E6CAB40,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,52.0,1.0,420,105,True,False,True,True,2.0
FOFCL000028467810,MESON,COLLECT,SELLER,SILK PERFUMESGSC-SCC41C79FD6C61D,SELLER,PICKUP_POINT,HOME DELIVERY CORP,8,4,4,3,True,True,1,27.0,1.0,420,100,True,False,True,True,1.0384615384615385
FOFCL000028467784,MESON,COLLECT,SELLER,EL CHAMITO IMPORTGSC-SC50DA08754B667,SELLER,PICKUP_POINT,CHILEXPRESS,10,5,5,4,True,True,2,74.17,1.0,720,125,True,False,True,True,2.852692307692308
FOFCL000028448679,MESON,COLLECT,STORE,FALABELLA PLAZA OESTE,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028467798,MESON,COLLECT,SELLER,ADIDASGSC-SC4A3A245A2003B,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,28.0,8.0,840,100,False,False,True,True,1.0769230769230769
FOFCL000028434174,MESON,COLLECT,STORE,FALABELLA LA CALERA,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,2.0,120,5,True,False,False,False,0.5
FOFCL000028467797,REGULAR,HOME_DELIVERY,SELLER,TIENDA MERCADAZO CHILEGSC-SC58F81A57816E3,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,50.0,1.0,210,70,True,False,False,True,1.4705882352941178
FOFCL000027940012,DATE_RANGE,HOME_DELIVERY,SELLER,MACHINE TOY DIGITAL CLGSC-SC80413455A4DC5,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,116.0,15600,35,False,False,False,True,1.2424915824915825
